Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Nb de familles 2019;Part des familles avec 3 enf. ou plus de - de 25 ans 2019;Population municipale 2019
52350;Neuvelle-lès-Voisey;19;25;68
52352;Ninville;20;0;68
52353;Nogent;995;7;3591
52354;Noidant-Chatenoy;30;0;84
52355;Noidant-le-Rocheux;38;0;151
52356;Nomécourt;35;14.3;108
52357;Noncourt-sur-le-Rongeant;50;10;177
52358;Noyers;24;0;90
52359;Nully;47;0;150
52360;Occey;50;10;165
52362;Orbigny-au-Mont;50;0;136
52363;Orbigny-au-Val;31;0;98
52364;Orcevaux;35;0;102
52365;Orges;100;4.9;345
52366;Ormancey;29;16.7;77
52367;Ormoy-lès-Sexfontaines;10;0;41
52369;Orquevaux;25;0;70
52370;Osne-le-Val;74;0;255
52371;Oudincourt;35;14.3;139
52372;Outremécourt;25;20;84
52373;Ozières;5;0;33
52374;Le Pailly;91;5.6;276
52375;Palaiseul;15;0;55
52376;Pansey;27;40;106
52377;Parnoy-en-Bassigny;85;5.9;288
52378;Paroy-sur-Saulx;15;0;46
52380;Peigney;131;12.1;382
52383;Perrancey-les-Vieux-Moulins;90;5.6;292
52384;Perrogney-les-Fontaines;30;0;112
52385;Perrusse;10;0;30
52386;Perthes;148;9.8;515
52388;Pierremont-sur-Amance;44;0;149
52390;Pisseloup;19;25;56
52391;Planrupt;95;10.5;306
52392;Plesnoy;30;16.7;115
52393;Poinsenot;15;0;55
52394;Poinson-lès-Fayl;55;18.2;213
52395;Poinson-lès-Grancey;20;0;55
52396;Poinson-lès-Nogent;49;10;140
52397;Poiseul;20;0;71
52398;Poissons;170;11.8;632
52399;Pont-la-Ville;34;0;105
52400;Le Châtelet-sur-Meuse;46;11.1;155
52401;Poulangy;118;4;367
52403;Praslay;15;0;78
52405;Le Montsaugeonnais;352;5.9;1188
52406;Pressigny;55;9.1;198
52407;Prez-sous-Lafauche;89;10.5;281
52411;Rives Dervoises;425;7.1;1329
52413;Rachecourt-Suzémont;30;16.7;106
52414;Rachecourt-sur-Marne;221;8.1;770
52415;Rançonnières;38;0;115
52416;Rangecourt;20;25;63
52419;Rennepont;47;10;131
52420;Reynel;39;0;126
52421;Riaucourt;106;0;477
52422;Richebourg;79;0;262
52423;Rimaucourt;210;9.5;671
52424;Rivières-le-Bois;25;20;69
52425;Rivière-les-Fosses;59;8.3;196
52426;Rizaucourt-Buchey;39;12.5;128
52428;Rochefort-sur-la-Côte;20;0;64
52429;Roches-sur-Marne;181;5.4;556
52431;Rochetaillée;50;10;168
52432;Rolampont;450;5.6;1413
52433;Romain-sur-Meuse;24;0;91
52436;Rouécourt;20;0;49
52437;Rouelles;10;0;25
52438;Rougeux;32;0;104
52439;Rouvres-sur-Aube;20;0;76
52440;Rouvroy-sur-Marne;115;4.3;375
52442;Rupt;99;5;343
52443;Sailly;10;0;33
52444;Saint-Blin;100;5;352
52445;Saint-Broingt-le-Bois;24;0;69
52446;Saint-Broingt-les-Fosses;61;16.7;233
52447;Saint-Ciergues;55;9.1;183
52448;Saint-Dizier;5768;10.9;22928
52449;Saints-Geosmes;380;5.3;1116
52450;Saint-Loup-sur-Aujon;35;14.3;129
52452;Saint-Martin-lès-Langres;35;28.6;109
52453;Saint-Maurice;45;11.1;132
52455;Saint-Thiébault;70;0;236
52456;Saint-Urbain-Maconcourt;197;4.5;638
52457;Saint-Vallier-sur-Marne;53;0;172
52459;Sarcey;35;28.6;113
52461;Sarrey;116;4.3;380
52463;Saudron;15;0;45
52464;Saulles;15;0;48
52465;Saulxures;41;12.5;130
52467;Savigny;15;0;59
52468;Semilly;31;0;110
52469;Semoutiers-Montsaon;155;3.2;741
52470;Serqueux;130;3.8;369
52472;Sexfontaines;40;12.5;141
52473;Signéville;30;0;90
52474;Silvarouvres;11;0;36
52475;Sommancourt;16;0;60
52476;Sommerécourt;25;0;81
52479;Sommevoire;180;8.3;664
52480;Soncourt-sur-Marne;108;8.1;362
52482;Soulaucourt-sur-Mouzon;25;0;97
52483;Soyers;15;0;68
52484;Suzannecourt;115;8.7;360
52486;Ternat;21;25;64
52487;Thilleux;19;0;70
52488;Thivet;89;5.4;271
52489;Thol-lès-Millières;10;0;35
52490;Thonnance-lès-Joinville;209;5.6;682
52491;Thonnance-les-Moulins;36;14.3;116
52492;Torcenay;171;5.8;554
52493;Tornay;10;0;30
52494;Treix;77;0;221
52495;Trémilly;25;20;85
52497;Troisfontaines-la-Ville;132;11.1;433
52499;Vaillant;10;0;43
52500;Valcourt;199;4.8;622
52502;Valleret;20;0;65
52503;Valleroy;10;0;25
52504;Varennes-sur-Amance;85;11.8;261
52505;Vaudrecourt;10;0;35
52506;Vaudrémont;28;16.7;96
52507;Vauxbons;15;0;56
52510;Vaux-sur-Blaise;114;4.2;372
52511;Vaux-sur-Saint-Urbain;20;0;56
52512;Vecqueville;162;6.8;512
52513;Velles;20;0;62
52514;Verbiesles;112;4.9;342
52515;Verseilles-le-Bas;35;14.3;103
52516;Verseilles-le-Haut;15;0;49
52517;Vesaignes-sous-Lafauche;42;12.5;134
52518;Vesaignes-sur-Marne;24;0;101
52519;Vesvres-sous-Chalancey;15;0;46
52520;Vicq;54;0;149
52522;Viéville;95;5.3;339
52523;Vignes-la-Côte;15;33.3;67
52524;Vignory;70;5.2;233
52525;Villars-en-Azois;21;0;69
52526;Villars-Santenoge;20;0;79
52528;Ville-en-Blaisois;53;0;146
52529;Villegusien-le-Lac;304;6;983
52534;Villiers-en-Lieu;460;6.6;1498
52535;Villiers-le-Sec;220;9.1;714
52536;Villiers-lès-Aprey;15;33.3;45
52538;Villiers-sur-Suize;75;6.7;263
52539;Violot;20;0;67
52540;Vitry-en-Montagne;5;0;22
52541;Vitry-lès-Nogent;60;16.7;204
52542;Vivey;15;0;52
52543;Voillecomte;165;9.1;516
52544;Voisey;85;0;277
52545;Voisines;35;0;107
52546;Voncourt;5;0;15
52547;Vouécourt;68;0;202
52548;Vraincourt;25;0;92
52549;Vroncourt-la-Côte;10;0;27
52550;Wassy;755;9.4;2819
53001;Ahuillé;566;7.9;1831
53002;Alexain;156;20;606
53003;Ambrières-les-Vallées;775;7.7;2639
53005;Andouillé;642;13.8;2319
53007;Argentré;878;9.1;2825
53008;Aron;576;8.5;1819
53009;Arquenay;192;15.4;659
53010;Assé-le-Bérenger;132;16.3;460
53011;Astillé;248;12;879
53012;Athée;153;6.7;476
53013;Averton;175;11.4;564
53015;La Baconnière;540;13.9;1923
53016;Bais;322;7.8;1224
53017;Val-du-Maine;280;16.1;956
53018;Ballots;363;19.7;1298
53019;Bannes;40;12.5;118
53021;La Bazoge-Montpinçon;306;15;1047
53022;La Bazouge-de-Chemeré;141;20.8;516
53023;La Bazouge-des-Alleux;154;17.7;561
53025;Bazougers;313;12.2;1096
53026;Beaulieu-sur-Oudon;147;17.8;529
53027;Beaumont-Pied-de-Bœuf;65;7.7;203
53028;Belgeard;175;8.8;585
53029;Bierné-les-Villages;364;16.4;1252
53030;Le Bignon-du-Maine;102;10;325
53031;La Bigottière;140;21;496
53033;La Boissière;35;14.3;115
53034;Bonchamp-lès-Laval;1954;7.1;6137
53035;Bouchamps-lès-Craon;160;15.6;587
53036;Bouère;280;14.3;1065
53037;Bouessay;231;8.7;729
53038;Boulay-les-Ifs;43;11.1;143
53039;Le Bourgneuf-la-Forêt;500;8;1736
53040;Bourgon;175;16.5;630
53041;Brains-sur-les-Marches;80;12.5;277
53042;Brecé;245;12.2;844
53043;Brée;162;15.2;554
53045;La Brûlatte;225;11.1;682
53046;Le Buret;85;23.2;307
53047;Carelles;76;6.7;269
53048;Chailland;331;9.9;1155
53049;Châlons-du-Maine;206;14.6;711
53051;Champéon;178;14.7;600
53052;Champfrémont;77;13.3;293
53053;Champgenéteux;152;6;505
53054;Changé;1934;9.1;6209
53055;Chantrigné;177;11.4;606
53056;La Chapelle-Anthenaise;275;13;983
53057;La Chapelle-au-Riboul;137;14.9;507
53058;La Chapelle-Craonnaise;97;10.5;336
53059;La Chapelle-Rainsouin;115;21.8;413
53061;Charchigné;130;11.1;464
53062;Château-Gontier-sur-Mayenne;4794;8.9;16950
53063;Châtelain;132;10.4;455
53064;Châtillon-sur-Colmont;300;11.7;979
53066;Chemazé;370;17.9;1381
53067;Chémeré-le-Roi;92;14;395
53068;Chérancé;41;12.5;155
53069;Chevaigné-du-Maine;52;10;160
53071;Colombiers-du-Plessis;145;13.8;484
53072;Commer;377;9.1;1253
53073;Congrier;258;16.7;887
53074;Contest;255;11.8;842
53075;Cosmes;82;21.6;275
53076;Cossé-en-Champagne;98;17.6;329
53077;Cossé-le-Vivien;933;10.3;3199
53078;Coudray;250;13.6;852
53079;Couesmes-Vaucé;113;15.1;378
53080;Couptrain;36;0;133
53082;Courbeveille;171;14.7;640
53083;Courcité;273;7.5;854
53084;Craon;1259;8;4486
53085;Crennes-sur-Fraubée;65;7.7;194
53086;La Croixille;185;13.9;652
53087;La Cropte;60;16.7;210
53088;Cuillé;257;9.2;842
53089;Daon;142;11.1;509
53090;Denazé;54;9.1;159
53091;Désertines;142;12.5;456
53093;La Dorée;95;4;272
53094;Entrammes;656;8;2255
53096;Ernée;1587;10.8;5717
53097;Évron;2353;8.1;8614
53098;Fontaine-Couverte;132;11.5;432
53099;Forcé;346;9.6;1096
53100;Fougerolles-du-Plessis;368;5.2;1176
53101;Fromentières;240;14.6;836
53102;Gastines;51;20;168
53103;Le Genest-Saint-Isle;665;11.3;2134
53104;Gennes-Longuefuye;403;13.7;1330
53105;Gesnes;71;0;230
53106;Gesvres;141;6.4;509
53107;Gorron;752;4.4;2552
53108;La Gravelle;161;12.8;563
53109;Grazay;182;10.9;621
53110;Grez-en-Bouère;275;14.5;997
53111;La Haie-Traversaine;139;10.6;464
53112;Le Ham;119;4;393
53113;Hambers;166;11.6;611
53114;Hardanges;71;7.1;204
53115;Hercé;95;10.5;313
53116;Le Horps;205;12.2;720
53117;Houssay;152;10.4;499
53118;Le Housseau-Brétignolles;69;13.4;235
53119;L'Huisserie;1349;7.6;4326
53120;Izé;135;11.1;455
53121;Javron-les-Chapelles;404;6.2;1379
53122;Jublains;223;4.7;750
53123;Juvigné;412;12.4;1465
53124;Prée-d'Anjou;390;17.9;1393
53125;Landivy;327;9.6;1156
53126;Larchamp;311;11.7;1115
53127;Lassay-les-Châteaux;619;7;2234
53128;Laubrières;98;21.6;364
53129;Launay-Villiers;115;17.1;383
53130;Laval;12079;10.3;49733
53131;Lesbois;60;8.3;194
53132;Levaré;84;11.2;285
53133;Lignières-Orgères;218;4.3;718
53134;Livet;48;10;172
53135;Livré-la-Touche;227;13.3;736
53136;La Roche-Neuville;379;10.6;1194
53137;Loiron-Ruillé;843;10.6;2745
53139;Loupfougères;117;18.1;412
53140;Louverné;1285;10;4375
53141;Louvigné;339;13.2;1150
53142;Madré;94;0;291
53143;Maisoncelles-du-Maine;154;21.7;516
53144;Marcillé-la-Ville;225;11.1;761
53145;Marigné-Peuton;150;19.6;546
53146;Martigné-sur-Mayenne;539;7;1914
53147;Mayenne;3363;6.9;12823
53148;Mée;68;15.4;235
53150;Ménil;273;8.7;905
53151;Méral;293;19;1110
53152;Meslay-du-Maine;805;12.4;2808
53153;Mézangers;184;10.4;635
53154;Montaudin;276;11.2;912
53155;Montenay;418;6.8;1363
53156;Montflours;75;13.3;252
53157;Montigné-le-Brillant;420;10.7;1322
53158;Montjean;304;13.4;1039
53160;Montreuil-Poulay;120;8.3;374
53161;Montsûrs;903;9.8;3162
53162;Moulay;336;5.8;990
53163;Neau;211;17;778
53164;Neuilly-le-Vendin;110;4.5;345
53165;Niafles;106;13.7;354
53168;Nuillé-sur-Vicoin;344;10.8;1206
53169;Olivet;126;12;414
53170;Oisseau;320;10.9;1158
53172;Origné;112;9.1;410
53173;La Pallu;45;11.1;181
53174;Parigné-sur-Braye;266;9.4;840
53175;Parné-sur-Roc;397;13.8;1371
53176;Le Pas;155;13.6;549
53177;La Pellerine;90;5.6;305
53178;Peuton;66;23.1;229
53179;Placé;100;15;352
53180;Pommerieux;210;11;642
53181;Pontmain;192;6.9;813
53182;Port-Brillet;474;8.2;1799
53184;Préaux;44;22.2;163
53185;Pré-en-Pail-Saint-Samson;645;10.1;2291
53186;Quelaines-Saint-Gault;615;13;2121
53187;Ravigny;64;7.3;229
53188;Renazé;737;8.2;2529
53189;Rennes-en-Grenouilles;28;0;103
53190;Le Ribay;139;14.3;465
53191;La Roë;70;14.5;248
53192;La Rouaudière;90;16.7;318
53193;Ruillé-Froid-Fonds;160;12.5;566
53195;Sacé;146;23.7;500
53196;Saint-Aignan-de-Couptrain;107;4.8;359
53197;Saint-Aignan-sur-Roë;247;12.2;901
53198;Saint-Aubin-du-Désert;65;15.4;229
53199;Saint-Aubin-Fosse-Louvain;75;6.7;216
53200;Saint-Baudelle;371;10.7;1146
53201;Saint-Berthevin;2240;7.4;7353
53202;Saint-Berthevin-la-Tannière;105;4.8;308
53203;Saint-Brice;170;8.8;525
53204;Saint-Calais-du-Désert;110;9.1;388
53206;Saint-Charles-la-Forêt;64;7.7;200
53208;Saint-Cyr-en-Pail;152;10.1;494
53209;Saint-Cyr-le-Gravelais;170;11.8;559
53210;Saint-Denis-d'Anjou;428;9.1;1548
53211;Saint-Denis-de-Gastines;429;8.8;1447
53212;Saint-Denis-du-Maine;125;8;429
53213;Saint-Ellier-du-Maine;144;10.2;494
53214;Saint-Erblon;46;11.1;166
53216;Saint-Fraimbault-de-Prières;263;12.5;993
53218;Sainte-Gemmes-le-Robert;240;4.2;798
53219;Saint-Georges-Buttavent;420;10.8;1412
53220;Saint-Georges-le-Fléchard;113;18.2;392
53221;Saint-Georges-sur-Erve;116;9;391
53222;Saint-Germain-d'Anxure;100;20;365
53223;Saint-Germain-de-Coulamer;101;8.2;335
53224;Saint-Germain-le-Fouilloux;334;15;1184
53225;Saint-Germain-le-Guillaume;142;14.6;512
53226;Saint-Hilaire-du-Maine;223;18.2;832
53228;Blandouet-Saint Jean;154;16.7;576
53229;Saint-Jean-sur-Mayenne;506;9.8;1652
53230;Saint-Julien-du-Terroux;61;7;223
53232;Saint-Léger;85;17.6;311
53233;Saint-Loup-du-Dorat;100;20;340
53234;Saint-Loup-du-Gast;107;20.2;370
53235;Sainte-Marie-du-Bois;70;7.1;227
53236;Saint-Mars-du-Désert;40;12.5;170
53237;Saint-Mars-sur-Colmont;140;7.1;454
53238;Saint-Mars-sur-la-Futaie;149;13;519
53240;Saint-Martin-du-Limet;135;7.4;437
53242;Saint-Michel-de-la-Roë;76;20;260
53243;Saint-Ouën-des-Toits;533;12.1;1782
53245;Saint-Pierre-des-Landes;277;12.8;922
53246;Saint-Pierre-des-Nids;561;5.6;1853
53247;Saint-Pierre-la-Cour;647;10.6;2265
53248;Saint-Pierre-sur-Erve;40;0;141
53249;Vimartin-sur-Orthe;336;10.7;1113
53250;Saint-Poix;120;8.5;407
53251;Saint-Quentin-les-Anges;140;14.3;464
53253;Saint-Saturnin-du-Limet;124;12;515
53255;Sainte-Suzanne-et-Chammes;374;11.1;1278
53256;Saint-Thomas-de-Courceriers;60;0;172
53257;Saulges;86;11.8;318
53258;La Selle-Craonnaise;225;13.3;912
53259;Senonnes;97;9.6;347
53260;Simplé;110;19;415
53261;Soucé;56;9.1;167
53262;Soulgé-sur-Ouette;317;9.3;1109
53263;Thubœuf;83;5.4;280
53264;Thorigné-en-Charnie;50;10;194
53265;Torcé-Viviers-en-Charnie;207;12.3;765
53266;Trans;70;14.3;227
53267;Vaiges;315;14.3;1166
53269;Vautorte;171;12;609
53270;Vieuvy;35;0;108
53271;Villaines-la-Juhel;767;5.6;2738
53272;Villepail;45;11.1;185
53273;Villiers-Charlemagne;330;12.1;1087
53276;Voutré;244;14.6;924
54001;Abaucourt;95;4.1;296
54002;Abbéville-lès-Conflans;70;0;232
54003;Aboncourt;31;0;96
54004;Affléville;55;9.1;178
54005;Affracourt;35;14.3;109
54006;Agincourt;136;11.2;442
54007;Aingeray;170;8.8;520
54008;Allain;150;9.1;472
54009;Allamont;48;22.2;167
54010;Allamps;159;8.9;499
54011;Allondrelle-la-Malmaison;178;14.3;654
54012;Amance;108;14.5;350
54013;Amenoncourt;24;0;83
54014;Ancerviller;72;7.1;264
54015;Anderny;82;12.5;259
54016;Andilly;80;0;288
54017;Angomont;25;0;76
54018;Anoux;87;6;271
54019;Ansauville;28;16.7;79
54020;Anthelupt;142;3.6;452
54021;Armaucourt;70;7.1;231
54022;Arnaville;170;5.9;563
54023;Arracourt;71;14.3;248
54024;Arraye-et-Han;91;5.7;363
54025;Art-sur-Meurthe;456;7.9;1591
54026;Athienville;45;11.1;177
54027;Atton;275;5.5;872
54028;Auboué;735;10;2617
54029;Audun-le-Roman;690;9.9;2462
54030;Autrepierre;20;25;82
54031;Autreville-sur-Moselle;87;5.9;266
54032;Autrey;60;8.3;187
54033;Avillers;39;25;129
54034;Avrainville;63;0;215
54035;Avricourt;110;9.1;387
54036;Avril;346;11.4;1150
54037;Azelot;141;3.5;424
54038;Azerailles;219;4.3;755
54039;Baccarat;1104;8.7;4192
54040;Badonviller;421;9.6;1553
54041;Bagneux;37;14.3;145
54042;Bainville-aux-Miroirs;83;5.4;284
54043;Bainville-sur-Madon;364;8.1;1427
54044;Barbas;59;16.7;195
54045;Barbonville;135;7.2;433
54046;Barisey-au-Plain;114;11.8;395
54047;Barisey-la-Côte;72;6.7;249
54048;Les Baroches;115;3.8;351
54049;Baslieux;160;9.4;538
54050;Bathelémont;25;0;65
54051;Batilly;379;9;1272
54052;Battigny;50;20;148
54053;Bauzemont;46;11.1;156
54054;Bayon;387;10.5;1557
54055;Bayonville-sur-Mad;112;8.7;320
54056;Bazailles;50;10;141
54057;Beaumont;21;25;75
54058;Béchamps;31;33.3;89
54059;Belleau;235;8.5;755
54060;Belleville;428;5.7;1465
54061;Bénaménil;184;16;584
54062;Benney;204;11.8;657
54063;Bernécourt;54;9.1;174
54064;Bertrambois;109;13.6;315
54065;Bertrichamps;341;7.3;1095
54066;Bettainvillers;124;12.9;405
54067;Beuveille;230;5.4;758
54068;Beuvezin;25;0;93
54069;Beuvillers;145;3.4;439
54070;Bey-sur-Seille;55;9.1;174
54071;Bezange-la-Grande;55;0;158
54072;Bezaumont;79;6.1;259
54073;Bicqueley;280;7.1;918
54074;Bienville-la-Petite;10;0;37
54075;Bionville;35;0;118
54076;Blainville-sur-l'Eau;1183;6.4;3973
54077;Blâmont;258;7.4;1063
54078;Blémerey;25;20;57
54079;Blénod-lès-Pont-à-Mousson;1331;13.5;4628
54080;Blénod-lès-Toul;330;9.1;1045
54081;Boismont;140;3.6;422
54082;Boncourt;59;0;170
54083;Bonviller;53;18.2;177
54084;Mont-Bonvillers;275;9.1;945
54085;Borville;25;0;89
54086;Boucq;100;9.9;354
54087;Bouillonville;46;22.2;151
54088;Bouvron;75;13.3;240
54089;Bouxières-aux-Chênes;445;7.3;1417
54090;Bouxières-aux-Dames;1252;5;4159
54091;Bouxières-sous-Froidmont;127;8.1;389
54092;Bouzanville;25;0;64
54093;Brainville;55;9.1;168
54094;Bralleville;55;9.1;173
54095;Bratte;15;0;46
54096;Bréhain-la-Ville;132;7.4;429
54097;Bréménil;26;0;102
54098;Brémoncourt;50;0;167
54099;Val de Briey;2230;9.6;8069
54100;Brin-sur-Seille;247;10;780
54101;Brouville;39;12.5;129
54102;Bruley;190;5.3;609
54103;Bruville;75;6.7;224
54104;Buissoncourt;75;6.4;260
54105;Bulligny;154;6.1;527
54106;Bures;20;0;62
54107;Buriville;20;25;74
54108;Burthecourt-aux-Chênes;35;0;130
54109;Ceintrey;286;7;933
54110;Cerville;180;2.5;562
54111;Chaligny;874;6.6;2826
54112;Chambley-Bussières;215;9.3;706
54113;Champenoux;465;8.9;1490
54114;Champey-sur-Moselle;107;4.8;332
54115;Champigneulles;1900;9.2;6671
54116;Chanteheux;663;8.2;2159
54117;Chaouilley;35;14.3;115
54118;Charency-Vezin;165;9.2;600
54119;Charey;30;0;87
54120;Charmes-la-Côte;99;9.5;328
54121;Charmois;60;16.7;191
54122;Chaudeney-sur-Moselle;225;4.4;729
54123;Chavigny;540;6.5;1739
54124;Chazelles-sur-Albe;15;0;45
54125;Chenevières;149;6.5;490
54126;Chenicourt;68;7.1;221
54127;Chenières;200;4.5;631
54128;Choloy-Ménillot;223;11.4;717
54129;Cirey-sur-Vezouze;440;9.1;1610
54130;Clayeures;59;16.7;181
54131;Clémery;135;3.7;496
54132;Clérey-sur-Brenon;20;0;63
54133;Coincourt;34;0;119
54134;Colmey;70;0;244
54135;Colombey-les-Belles;435;6.9;1449
54136;Conflans-en-Jarnisy;732;3.4;2383
54137;Cons-la-Grandville;165;4.9;507
54138;Cosnes-et-Romain;880;4.5;2741
54139;Courbesseaux;109;10.4;366
54140;Courcelles;26;20;96
54141;Coyviller;44;11.1;149
54142;Crantenoy;53;10;158
54143;Crépey;113;8.3;391
54144;Crévéchamps;122;0;398
54145;Crévic;282;10.8;931
54146;Crézilles;90;11.1;294
54147;Crion;34;14.3;104
54148;Croismare;202;7.2;647
54149;Crusnes;459;8.4;1568
54150;Custines;921;7;3082
54151;Cutry;326;4.6;1042
54152;Damelevières;929;8.2;3155
54153;Dampvitoux;19;0;55
54154;Deneuvre;150;13.8;491
54155;Deuxville;120;8.3;410
54156;Diarville;140;11.1;502
54157;Dieulouard;1426;8.1;4772
54158;Dolcourt;46;11.1;133
54159;Dombasle-sur-Meurthe;2795;9.3;9668
54160;Domèvre-en-Haye;125;12;403
54161;Domèvre-sur-Vezouze;95;5.3;311
54162;Domgermain;362;10.6;1164
54163;Domjevin;70;0;258
54164;Dommarie-Eulmont;25;0;87
54165;Dommartemont;185;2.2;575
54166;Dommartin-la-Chaussée;15;0;32
54167;Dommartin-lès-Toul;593;10.7;1951
54168;Dommartin-sous-Amance;101;0;287
54169;Domprix;25;20;93
54170;Domptail-en-l'Air;25;20;71
54171;Doncourt-lès-Conflans;370;5.4;1158
54172;Doncourt-lès-Longuyon;88;10.7;290
54173;Drouville;56;18.2;212
54174;Écrouves;1141;10;4428
54175;Einvaux;107;4.9;370
54176;Einville-au-Jard;345;2.9;1116
54177;Emberménil;85;5.4;257
54178;Épiez-sur-Chiers;52;10;194
54179;Éply;105;4.8;302
54180;Erbéviller-sur-Amezule;24;0;72
54181;Errouville;218;2.2;699
54182;Essey-et-Maizerais;93;4.9;332
54183;Essey-la-Côte;24;20;78
54184;Essey-lès-Nancy;2417;8.3;8833
54185;Étreval;15;0;60
54186;Eulmont;343;10.1;1105
54187;Euvezin;31;16.7;113
54188;Faulx;385;6.5;1367
54189;Favières;171;15.1;597
54190;Fécocourt;35;0;112
54191;Fenneviller;35;0;101
54192;Ferrières;103;4.8;301
54193;Fey-en-Haye;19;0;77
54194;Fillières;156;12.7;512
54195;Flainval;60;16.7;203
54196;Flavigny-sur-Moselle;468;8.6;1735
54197;Fléville-devant-Nancy;758;5;2225
54198;Fléville-Lixières;92;11.1;309
54199;Flin;120;8.3;382
54200;Flirey;50;10;156
54201;Fontenoy-la-Joûte;91;0;309
54202;Fontenoy-sur-Moselle;111;9.1;376
54203;Forcelles-Saint-Gorgon;43;0;138
54204;Forcelles-sous-Gugney;30;0;93
54205;Foug;768;9;2629
54206;Fraimbois;106;14.3;391
54207;Fraisnes-en-Saintois;28;0;100
54208;Francheville;83;5.9;288
54209;Franconville;22;25;71
54210;Fréménil;62;23.1;211
54211;Frémonville;61;8.3;189
54212;Fresnois-la-Montagne;127;8;413
54213;Friauville;120;4.1;367
54214;Frolois;210;6.4;700
54215;Frouard;1945;8;6584
54216;Froville;35;0;125
54217;Gélacourt;56;9.1;169
54218;Gélaucourt;22;0;58
54219;Gellenoncourt;25;20;79
54220;Gémonville;30;16.7;79
54221;Gerbécourt-et-Haplemont;69;7.1;230
54222;Gerbéviller;368;10.5;1328
54223;Germiny;63;16.7;218
54224;Germonville;48;11.1;123
54225;Gézoncourt;60;8.3;179
54226;Gibeaumeix;47;22.2;171
54227;Giraumont;388;9.2;1346
54228;Giriviller;20;25;70
54229;Glonville;106;9.6;366
54230;Gogney;14;0;50
54231;Gondrecourt-Aix;50;20;175
54232;Gondreville;848;5.4;2712
54233;Gondrexon;11;0;37
54234;Gorcy;868;8.9;2877
54235;Goviller;125;8;421
54236;Grand-Failly;101;10.5;352
54237;Grimonviller;24;0;86
54238;Gripport;85;5.9;271
54239;Griscourt;42;12.5;137
54240;Grosrouvres;21;0;57
54241;Gugney;25;0;75
54242;Gye;93;11.1;272
54243;Hablainville;65;7.7;213
54244;Hagéville;25;0;111
54245;Haigneville;15;33.3;61
54246;Halloville;19;25;66
54247;Hammeville;55;0;177
54248;Hamonville;35;14.3;100
54249;Hannonville-Suzémont;74;12.8;254
54250;Haraucourt;235;6.4;735
54251;Harbouey;39;12.5;125
54252;Haroué;120;8.3;506
54253;Hatrize;237;8.4;773
54254;Haucourt-Moulaine;980;9.2;3394
54255;Haudonville;29;0;85
54256;Haussonville;101;5;305
54257;Heillecourt;1692;6.4;5403
54258;Hénaménil;53;0;144
54259;Herbéviller;77;13.3;240
54260;Hériménil;301;7.7;955
54261;Herserange;1151;10.1;4409
54262;Hoéville;60;8.3;197
54263;Homécourt;1753;9.8;6267
54264;Houdelmont;84;10.5;284
54265;Houdemont;687;5.8;2097
54266;Houdreville;129;7.2;407
54268;Housséville;40;0;142
54269;Hudiviller;112;4.9;360
54270;Hussigny-Godbrange;1100;6.8;3693
54271;Igney;39;12.5;122
54272;Jaillon;142;7.1;469
54273;Jarny;2351;7.7;8219
54274;Jarville-la-Malgrange;2291;13;9354
54275;Jaulny;63;7.7;190
54276;Jeandelaincourt;232;13;795
54277;Jeandelize;115;4.3;373
54278;Jevoncourt;25;20;99
54279;Jezainville;295;8.5;983
54280;Jœuf;1780;8.7;6570
54281;Jolivet;302;4.5;896
54282;Joppécourt;50;10;161
54283;Jouaville;86;4.5;290
54284;Joudreville;309;8.2;1137
54285;Juvrecourt;14;0;56
54286;Labry;462;7.5;1587
54287;Lachapelle;85;11.8;260
54288;Lagney;138;13.2;498
54289;Laître-sous-Amance;115;4.3;366
54290;Laix;57;9.1;211
54291;Lalœuf;91;10.9;291
54292;Lamath;62;8.3;190
54293;Landécourt;24;0;85
54294;Landremont;45;11.1;147
54295;Landres;270;11;972
54296;Laneuvelotte;145;3.4;433
54297;Laneuveville-aux-Bois;102;0;309
54298;Laneuveville-derrière-Foug;49;0;153
54299;Laneuveville-devant-Bayon;70;7.1;226
54300;Laneuveville-devant-Nancy;1910;11.5;6553
54301;Lanfroicourt;40;12.5;128
54302;Lantéfontaine;248;4.1;746
54303;Laronxe;115;13;368
54304;Laxou;3465;7.9;14366
54305;Lay-Saint-Christophe;715;4.2;2400
54306;Lay-Saint-Remy;104;8.9;343
54307;Lebeuville;50;20;176
54308;Leintrey;40;12.5;146
54309;Lemainville;115;4.3;379
54310;Leménil-Mitry;0;N/A - division par 0;3
54311;Lenoncourt;177;5.7;595
54312;Lesménils;162;5.1;480
54313;Létricourt;58;8.3;229
54314;Lexy;1139;6.1;3816
54315;Leyr;276;7.3;902
54316;Limey-Remenauville;89;6;298
54317;Lironville;36;28.6;131
54318;Liverdun;1806;6.8;5863
54320;Loisy;100;10;324
54321;Longlaville;634;8.7;2365
54322;Longuyon;1500;7.3;5218
54323;Longwy;3710;9.9;14774
54324;Lorey;34;14.3;89
54325;Loromontzey;26;0;82
54326;Lubey;66;7.7;222
54327;Lucey;181;5.6;630
54328;Ludres;1900;7.2;6142
54329;Lunéville;4666;9.1;17867
54330;Lupcourt;135;11.1;428
54331;Magnières;80;12.4;280
54332;Maidières;459;8.7;1547
